project_id,constituency,work_description,vendor_id,vendor_bank_acc,vendor_ip_address,sanctioned_amount_inr,invoiced_amount_inr,latitude,longitude,sanction_date,is_fraud_label,anomaly_reason
MPLAD_2026_10326,Thane,Construction of Community Hall,VEND_1037,BANK_ACC_54118,192.168.1.61,1810746,1810746,18.485878,73.858215,2025-11-28,0,None
MPLAD_2026_10327,Pune,Installation of Solar Streetlights,VEND_1035,BANK_ACC_30379,192.168.1.22,1395044,1395044,18.538095,73.869578,2025-06-05,0,None
MPLAD_2026_10328,Satara,Public Library Building,VEND_1038,BANK_ACC_23396,192.168.1.223,2337092,2337092,18.47835,73.829234,2025-05-04,0,None
MPLAD_2026_10329,Sangli,Drinking Water Pipeline Installation,VEND_1007,BANK_ACC_77777,192.168.1.99,1211170,1211170,18.518786,73.805657,2025-07-05,1,Vendor Cartel Cluster
MPLAD_2026_10330,Kolhapur,Installation of Solar Streetlights,VEND_1024,BANK_ACC_81426,192.168.1.94,1965229,1965229,18.536588,73.852545,2025-02-08,0,None
MPLAD_2026_10331,Pune,Public Library Building,VEND_1004,BANK_ACC_42098,192.168.1.90,257853,257853,18.407965,73.712094,2025-09-18,0,None
MPLAD_2026_10332,Kolhapur,Supply of Benches to Public Park,VEND_1032,BANK_ACC_65392,192.168.1.199,1942448,1942448,18.480455,73.828107,2025-03-21,0,None
MPLAD_2026_10333,Kolhapur,Construction of Community Hall,VEND_1019,BANK_ACC_88907,192.168.1.214,531440,531440,18.440639,73.861612,2025-07-21,0,None
MPLAD_2026_10334,Nashik,Supply of Benches to Public Park,VEND_1004,BANK_ACC_42098,192.168.1.90,1500945,1500945,28.517243,77.186897,2025-08-22,1,GPS Geofence Violation
MPLAD_2026_10335,Nashik,Public Library Building,VEND_1003,BANK_ACC_46048,192.168.1.218,1497256,1497256,28.527442,77.10227,2025-09-13,1,GPS Geofence Violation
MPLAD_2026_10336,Kolhapur,Public Library Building,VEND_1033,BANK_ACC_54597,192.168.1.76,1287360,1287360,18.425386,73.856225,2025-03-03,0,None
MPLAD_2026_10337,Thane,Construction of Community Hall,VEND_1021,BANK_ACC_83563,192.168.1.160,2000717,2000717,18.412774,73.842465,2025-02-10,0,None
MPLAD_2026_10338,Sangli,Drinking Water Pipeline Installation,VEND_1032,BANK_ACC_65392,192.168.1.199,1710469,6481034,18.433376,73.731462,2025-10-22,1,Price Inflation Outlier
MPLAD_2026_10339,Nagpur,Supply of Benches to Public Park,VEND_1007,BANK_ACC_77777,192.168.1.99,1157997,1157997,28.509196,77.172795,2025-03-19,1,Vendor Cartel Cluster
MPLAD_2026_10340,Satara,Construction of Community Hall,VEND_1035,BANK_ACC_30379,192.168.1.22,1958962,1958962,18.449653,73.883171,2025-02-10,0,None
MPLAD_2026_10341,Nashik,Concrete Road Construction,VEND_1007,BANK_ACC_77777,192.168.1.99,2305712,2305712,18.410534,73.744637,2025-01-25,1,Vendor Cartel Cluster
MPLAD_2026_10342,Sangli,Construction of Community Hall,VEND_1029,BANK_ACC_46463,192.168.1.13,1384080,1384080,18.46214,73.717277,2025-07-09,0,None
MPLAD_2026_10343,Satara,Concrete Road Construction,VEND_1036,BANK_ACC_38221,192.168.1.220,1474688,1474688,18.448517,73.773655,2025-04-12,0,None
MPLAD_2026_10344,Nagpur,Public Library Building,VEND_1015,BANK_ACC_22280,192.168.1.98,831521,2590232,18.4466,73.769285,2025-01-06,1,Price Inflation Outlier
MPLAD_2026_10345,Kolhapur,Construction of Community Hall,VEND_1024,BANK_ACC_81426,192.168.1.94,1489793,1489793,18.505963,73.747634,2025-02-01,0,None
MPLAD_2026_10346,Satara,Supply of Benches to Public Park,VEND_1017,BANK_ACC_40495,192.168.1.143,590182,1680371,18.569101,73.782611,2025-08-24,1,Price Inflation Outlier
MPLAD_2026_10347,Nagpur,Construction of Community Hall,VEND_1037,BANK_ACC_54118,192.168.1.61,600879,600879,18.527443,73.77887,2025-02-02,0,None
MPLAD_2026_10348,Sangli,Supply of Benches to Public Park,VEND_1008,BANK_ACC_98696,192.168.1.13,1193092,1193092,18.570183,73.885208,2025-06-18,0,None
MPLAD_2026_10349,Kolhapur,Drinking Water Pipeline Installation,VEND_1017,BANK_ACC_40495,192.168.1.143,1179836,3308341,18.555987,73.816942,2025-03-27,1,Price Inflation Outlier
MPLAD_2026_10350,Sangli,Drinking Water Pipeline Installation,VEND_1020,BANK_ACC_13478,192.168.1.162,1905037,1905037,18.471657,73.854067,2025-08-27,0,None
MPLAD_2026_10351,Kolhapur,Construction of Community Hall,VEND_1005,BANK_ACC_77777,192.168.1.99,861086,861086,18.460843,73.840941,2025-04-22,1,Vendor Cartel Cluster
MPLAD_2026_10352,Thane,Concrete Road Construction,VEND_1009,BANK_ACC_81482,192.168.1.188,582574,582574,28.559768,77.264018,2025-04-01,1,GPS Geofence Violation
MPLAD_2026_10353,Pune,Drinking Water Pipeline Installation,VEND_1028,BANK_ACC_87236,192.168.1.19,1247957,3310656,28.656192,77.144458,2025-04-13,1,GPS Geofence Violation
MPLAD_2026_10354,Thane,Drinking Water Pipeline Installation,VEND_1023,BANK_ACC_95181,192.168.1.222,552486,552486,28.512894,77.280499,2025-08-17,1,GPS Geofence Violation
MPLAD_2026_10355,Thane,Installation of Solar Streetlights,VEND_1005,BANK_ACC_77777,192.168.1.99,1590621,1590621,18.588456,73.710128,2025-08-11,1,Vendor Cartel Cluster
MPLAD_2026_10356,Thane,Supply of Benches to Public Park,VEND_1025,BANK_ACC_64987,192.168.1.149,2280904,8039774,18.434561,73.742943,2025-05-25,1,Price Inflation Outlier
MPLAD_2026_10357,Sangli,Installation of Solar Streetlights,VEND_1002,BANK_ACC_13278,192.168.1.93,1230896,1230896,18.499778,73.876556,2025-02-15,0,None
MPLAD_2026_10358,Kolhapur,Drinking Water Pipeline Installation,VEND_1008,BANK_ACC_98696,192.168.1.13,1958398,1958398,18.576931,73.805163,2025-10-07,0,None
MPLAD_2026_10359,Thane,Construction of Community Hall,VEND_1024,BANK_ACC_81426,192.168.1.94,1706225,1706225,18.556287,73.768807,2025-06-15,0,None
MPLAD_2026_10360,Sangli,Concrete Road Construction,VEND_1011,BANK_ACC_87397,192.168.1.139,309316,309316,18.443804,73.879153,2025-01-31,0,None
MPLAD_2026_10361,Thane,Drinking Water Pipeline Installation,VEND_1033,BANK_ACC_54597,192.168.1.76,1699182,1699182,18.599921,73.894796,2025-12-04,0,None
MPLAD_2026_10362,Satara,Concrete Road Construction,VEND_1034,BANK_ACC_46421,192.168.1.254,434497,434497,18.58956,73.815138,2025-07-19,0,None
MPLAD_2026_10363,Kolhapur,Installation of Solar Streetlights,VEND_1011,BANK_ACC_87397,192.168.1.139,1192167,1192167,18.561242,73.839525,2025-01-16,0,None
MPLAD_2026_10364,Nagpur,Supply of Benches to Public Park,VEND_1022,BANK_ACC_36062,192.168.1.228,796020,796020,18.437647,73.897601,2025-09-11,0,None
MPLAD_2026_10365,Nashik,Concrete Road Construction,VEND_1011,BANK_ACC_87397,192.168.1.139,2257039,5832757,18.520333,73.703986,2025-06-20,1,Price Inflation Outlier
MPLAD_2026_10366,Nashik,Installation of Solar Streetlights,VEND_1008,BANK_ACC_98696,192.168.1.13,1629247,1629247,18.583756,73.868857,2025-01-13,0,None
MPLAD_2026_10367,Satara,Public Library Building,VEND_1009,BANK_ACC_81482,192.168.1.188,665234,665234,18.572134,73.892112,2025-12-07,0,None
MPLAD_2026_10368,Sangli,Public Library Building,VEND_1006,BANK_ACC_77777,192.168.1.99,1611639,1611639,18.42729,73.731501,2025-11-25,1,Vendor Cartel Cluster
MPLAD_2026_10369,Sangli,Supply of Benches to Public Park,VEND_1020,BANK_ACC_13478,192.168.1.162,930658,930658,18.512395,73.87792,2025-07-03,0,None
MPLAD_2026_10370,Satara,Supply of Benches to Public Park,VEND_1037,BANK_ACC_54118,192.168.1.61,935478,935478,18.546799,73.758903,2025-01-02,0,None
MPLAD_2026_10371,Nagpur,Public Library Building,VEND_1025,BANK_ACC_64987,192.168.1.149,335823,335823,18.463643,73.861761,2025-11-25,0,None
MPLAD_2026_10372,Nashik,Construction of Community Hall,VEND_1031,BANK_ACC_30926,192.168.1.60,789901,789901,18.415561,73.769362,2025-11-23,0,None
MPLAD_2026_10373,Pune,Supply of Benches to Public Park,VEND_1021,BANK_ACC_83563,192.168.1.160,2073301,5835360,18.538635,73.770096,2025-01-02,1,Price Inflation Outlier
MPLAD_2026_10374,Pune,Drinking Water Pipeline Installation,VEND_1028,BANK_ACC_87236,192.168.1.19,1960153,1960153,18.57691,73.798616,2025-10-08,0,None
MPLAD_2026_10375,Sangli,Construction of Community Hall,VEND_1030,BANK_ACC_10851,192.168.1.171,1146162,1146162,18.414742,73.869152,2025-06-14,0,None
MPLAD_2026_10376,Kolhapur,Construction of Community Hall,VEND_1004,BANK_ACC_42098,192.168.1.90,1633647,1633647,18.475092,73.846397,2025-02-18,0,None
MPLAD_2026_10377,Kolhapur,Public Library Building,VEND_1039,BANK_ACC_22156,192.168.1.27,2224744,2224744,18.486265,73.830727,2025-08-12,0,None
MPLAD_2026_10378,Satara,Construction of Community Hall,VEND_1006,BANK_ACC_77777,192.168.1.99,1588711,1588711,18.437997,73.839439,2025-10-05,1,Vendor Cartel Cluster
MPLAD_2026_10379,Kolhapur,Supply of Benches to Public Park,VEND_1018,BANK_ACC_76237,192.168.1.77,1447388,1447388,18.409927,73.814354,2025-03-21,0,None
MPLAD_2026_10380,Pune,Concrete Road Construction,VEND_1000,BANK_ACC_93810,192.168.1.99,1993509,7447442,18.525018,73.796066,2025-04-17,1,Price Inflation Outlier
MPLAD_2026_10381,Satara,Supply of Benches to Public Park,VEND_1018,BANK_ACC_76237,192.168.1.77,543664,543664,18.423102,73.856975,2025-12-06,0,None
MPLAD_2026_10382,Kolhapur,Construction of Community Hall,VEND_1034,BANK_ACC_46421,192.168.1.254,1825406,1825406,18.577099,73.77388,2025-05-16,0,None
MPLAD_2026_10383,Sangli,Drinking Water Pipeline Installation,VEND_1016,BANK_ACC_38657,192.168.1.22,1148928,1148928,18.512849,73.730226,2025-02-20,0,None
MPLAD_2026_10384,Pune,Supply of Benches to Public Park,VEND_1022,BANK_ACC_36062,192.168.1.228,2471001,2471001,28.577421,77.204516,2025-10-03,1,GPS Geofence Violation
MPLAD_2026_10385,Nagpur,Drinking Water Pipeline Installation,VEND_1036,BANK_ACC_38221,192.168.1.220,1188354,1188354,18.415791,73.880555,2025-09-16,0,None
MPLAD_2026_10386,Nashik,Public Library Building,VEND_1036,BANK_ACC_38221,192.168.1.220,818440,818440,18.551438,73.734576,2025-04-20,0,None
MPLAD_2026_10387,Thane,Installation of Solar Streetlights,VEND_1008,BANK_ACC_98696,192.168.1.13,378995,378995,18.597656,73.787079,2025-11-19,0,None
MPLAD_2026_10388,Satara,Public Library Building,VEND_1016,BANK_ACC_38657,192.168.1.22,1541126,1541126,18.582835,73.713402,2025-07-24,0,None
MPLAD_2026_10389,Nashik,Concrete Road Construction,VEND_1017,BANK_ACC_40495,192.168.1.143,2379730,2379730,18.574693,73.85731,2025-09-26,0,None
MPLAD_2026_10390,Thane,Drinking Water Pipeline Installation,VEND_1007,BANK_ACC_77777,192.168.1.99,1938297,1938297,18.513319,73.816535,2025-02-22,1,Vendor Cartel Cluster
MPLAD_2026_10391,Pune,Public Library Building,VEND_1006,BANK_ACC_77777,192.168.1.99,1399960,1399960,18.576027,73.875579,2025-12-03,1,Vendor Cartel Cluster
MPLAD_2026_10392,Sangli,Public Library Building,VEND_1038,BANK_ACC_23396,192.168.1.223,2184101,6362550,18.428771,73.821731,2025-01-21,1,Price Inflation Outlier
MPLAD_2026_10393,Sangli,Concrete Road Construction,VEND_1015,BANK_ACC_22280,192.168.1.98,406741,406741,28.663477,77.160611,2025-05-25,1,GPS Geofence Violation
MPLAD_2026_10394,Thane,Drinking Water Pipeline Installation,VEND_1006,BANK_ACC_77777,192.168.1.99,1156122,1156122,18.594844,73.788622,2025-05-19,1,Vendor Cartel Cluster
MPLAD_2026_10395,Nagpur,Drinking Water Pipeline Installation,VEND_1038,BANK_ACC_23396,192.168.1.223,574496,574496,18.442278,73.864794,2025-09-23,0,None
MPLAD_2026_10396,Thane,Concrete Road Construction,VEND_1003,BANK_ACC_46048,192.168.1.218,2361197,2361197,18.413123,73.841914,2025-09-27,0,None
MPLAD_2026_10397,Nashik,Construction of Community Hall,VEND_1011,BANK_ACC_87397,192.168.1.139,1008508,1008508,28.510112,77.172075,2025-04-13,1,GPS Geofence Violation
MPLAD_2026_10398,Kolhapur,Concrete Road Construction,VEND_1029,BANK_ACC_46463,192.168.1.13,2318653,2318653,18.584615,73.836235,2025-09-09,0,None
MPLAD_2026_10399,Nashik,Drinking Water Pipeline Installation,VEND_1011,BANK_ACC_87397,192.168.1.139,2190542,2190542,18.469952,73.732703,2025-12-20,0,None
MPLAD_2026_10400,Pune,Concrete Road Construction,VEND_1001,BANK_ACC_24592,192.168.1.26,1821373,6886123,18.555966,73.742864,2025-04-27,1,Price Inflation Outlier
MPLAD_2026_10401,Nagpur,Installation of Solar Streetlights,VEND_1017,BANK_ACC_40495,192.168.1.143,1917597,1917597,18.572926,73.893428,2025-09-01,0,None
MPLAD_2026_10402,Satara,Supply of Benches to Public Park,VEND_1011,BANK_ACC_87397,192.168.1.139,235499,235499,18.521669,73.888601,2025-12-31,0,None
MPLAD_2026_10403,Nagpur,Concrete Road Construction,VEND_1027,BANK_ACC_68878,192.168.1.182,1779052,1779052,18.4918,73.743642,2025-09-25,0,None
MPLAD_2026_10404,Thane,Public Library Building,VEND_1025,BANK_ACC_64987,192.168.1.149,629128,2515973,18.593297,73.867876,2025-11-02,1,Price Inflation Outlier
MPLAD_2026_10405,Nashik,Concrete Road Construction,VEND_1019,BANK_ACC_88907,192.168.1.214,653423,653423,18.467257,73.755297,2025-05-23,0,None
MPLAD_2026_10406,Kolhapur,Supply of Benches to Public Park,VEND_1019,BANK_ACC_88907,192.168.1.214,990039,990039,18.553095,73.879937,2025-11-05,0,None
MPLAD_2026_10407,Sangli,Supply of Benches to Public Park,VEND_1020,BANK_ACC_13478,192.168.1.162,786906,786906,18.53108,73.899494,2025-08-04,0,None
MPLAD_2026_10408,Sangli,Drinking Water Pipeline Installation,VEND_1002,BANK_ACC_13278,192.168.1.93,996561,996561,18.542674,73.837264,2025-09-02,0,None
MPLAD_2026_10409,Nagpur,Concrete Road Construction,VEND_1032,BANK_ACC_65392,192.168.1.199,1459108,1459108,18.568128,73.875299,2025-02-20,0,None
MPLAD_2026_10410,Sangli,Installation of Solar Streetlights,VEND_1016,BANK_ACC_38657,192.168.1.22,967844,967844,18.579918,73.830887,2025-04-26,0,None
MPLAD_2026_10411,Nagpur,Concrete Road Construction,VEND_1026,BANK_ACC_38893,192.168.1.51,1589644,1589644,18.517114,73.792752,2025-01-29,0,None
MPLAD_2026_10412,Thane,Supply of Benches to Public Park,VEND_1037,BANK_ACC_54118,192.168.1.61,498700,498700,18.438909,73.723963,2025-09-30,0,None
MPLAD_2026_10413,Kolhapur,Drinking Water Pipeline Installation,VEND_1003,BANK_ACC_46048,192.168.1.218,832410,832410,18.440059,73.781838,2025-08-24,0,None
MPLAD_2026_10414,Satara,Concrete Road Construction,VEND_1011,BANK_ACC_87397,192.168.1.139,538947,538947,18.526207,73.735365,2025-01-04,0,None
MPLAD_2026_10415,Sangli,Concrete Road Construction,VEND_1013,BANK_ACC_14165,192.168.1.251,907183,907183,18.431687,73.857042,2025-03-09,0,None
MPLAD_2026_10416,Nashik,Drinking Water Pipeline Installation,VEND_1027,BANK_ACC_68878,192.168.1.182,1891954,1891954,18.49548,73.700934,2025-07-12,0,None
MPLAD_2026_10417,Pune,Concrete Road Construction,VEND_1033,BANK_ACC_54597,192.168.1.76,999336,2504521,18.546721,73.745253,2025-06-10,1,Price Inflation Outlier
MPLAD_2026_10418,Satara,Construction of Community Hall,VEND_1024,BANK_ACC_81426,192.168.1.94,2311146,2311146,18.433404,73.864769,2025-05-30,0,None
MPLAD_2026_10419,Sangli,Supply of Benches to Public Park,VEND_1033,BANK_ACC_54597,192.168.1.76,2398308,2398308,18.577595,73.899094,2025-09-09,0,None
MPLAD_2026_10420,Kolhapur,Installation of Solar Streetlights,VEND_1010,BANK_ACC_21395,192.168.1.119,1891947,5366473,28.600927,77.124632,2026-01-01,1,GPS Geofence Violation
MPLAD_2026_10421,Nagpur,Construction of Community Hall,VEND_1024,BANK_ACC_81426,192.168.1.94,1272857,1272857,28.521623,77.267224,2025-01-26,1,GPS Geofence Violation
MPLAD_2026_10422,Nagpur,Construction of Community Hall,VEND_1026,BANK_ACC_38893,192.168.1.51,2063589,2063589,18.509456,73.794879,2025-12-23,0,None
MPLAD_2026_10423,Nagpur,Supply of Benches to Public Park,VEND_1000,BANK_ACC_93810,192.168.1.99,1462973,1462973,18.420196,73.804062,2025-12-26,0,None
MPLAD_2026_10424,Satara,Drinking Water Pipeline Installation,VEND_1006,BANK_ACC_77777,192.168.1.99,2345742,2345742,18.423547,73.722803,2025-04-13,1,Vendor Cartel Cluster
MPLAD_2026_10425,Nashik,Installation of Solar Streetlights,VEND_1016,BANK_ACC_38657,192.168.1.22,2394233,2394233,18.471584,73.781951,2025-10-09,0,None
MPLAD_2026_10426,Sangli,Installation of Solar Streetlights,VEND_1030,BANK_ACC_10851,192.168.1.171,1586652,1586652,18.40255,73.717801,2025-10-22,0,None
MPLAD_2026_10427,Nagpur,Drinking Water Pipeline Installation,VEND_1009,BANK_ACC_81482,192.168.1.188,577834,577834,18.41501,73.844715,2025-11-27,0,None
MPLAD_2026_10428,Satara,Drinking Water Pipeline Installation,VEND_1018,BANK_ACC_76237,192.168.1.77,1307820,1307820,28.558113,77.260319,2025-06-11,1,GPS Geofence Violation
MPLAD_2026_10429,Sangli,Supply of Benches to Public Park,VEND_1007,BANK_ACC_77777,192.168.1.99,598452,598452,18.578058,73.701934,2025-11-29,1,Vendor Cartel Cluster
MPLAD_2026_10430,Satara,Concrete Road Construction,VEND_1022,BANK_ACC_36062,192.168.1.228,2035907,2035907,18.453662,73.846614,2025-06-26,0,None
MPLAD_2026_10431,Satara,Construction of Community Hall,VEND_1025,BANK_ACC_64987,192.168.1.149,1878771,1878771,18.454367,73.777143,2025-08-05,0,None
MPLAD_2026_10432,Nagpur,Installation of Solar Streetlights,VEND_1007,BANK_ACC_77777,192.168.1.99,755793,755793,18.411729,73.888493,2025-08-03,1,Vendor Cartel Cluster
MPLAD_2026_10433,Nashik,Drinking Water Pipeline Installation,VEND_1036,BANK_ACC_38221,192.168.1.220,2037788,2037788,28.636893,77.267707,2025-03-09,1,GPS Geofence Violation
MPLAD_2026_10434,Sangli,Drinking Water Pipeline Installation,VEND_1007,BANK_ACC_77777,192.168.1.99,1925051,1925051,28.673666,77.204964,2025-10-24,1,Vendor Cartel Cluster
MPLAD_2026_10435,Nagpur,Public Library Building,VEND_1014,BANK_ACC_13905,192.168.1.238,1618935,1618935,18.537648,73.823648,2025-05-09,0,None
MPLAD_2026_10436,Sangli,Concrete Road Construction,VEND_1024,BANK_ACC_81426,192.168.1.94,823501,823501,28.62868,77.131385,2025-08-30,1,GPS Geofence Violation
MPLAD_2026_10437,Thane,Drinking Water Pipeline Installation,VEND_1010,BANK_ACC_21395,192.168.1.119,514007,514007,18.464127,73.766179,2025-09-18,0,None
MPLAD_2026_10438,Satara,Public Library Building,VEND_1024,BANK_ACC_81426,192.168.1.94,1891466,1891466,18.415766,73.788838,2025-02-16,0,None
MPLAD_2026_10439,Thane,Drinking Water Pipeline Installation,VEND_1028,BANK_ACC_87236,192.168.1.19,1525658,1525658,18.499475,73.830675,2025-08-01,0,None
MPLAD_2026_10440,Pune,Public Library Building,VEND_1035,BANK_ACC_30379,192.168.1.22,200711,200711,18.558357,73.892634,2025-09-19,0,None
MPLAD_2026_10441,Nashik,Installation of Solar Streetlights,VEND_1029,BANK_ACC_46463,192.168.1.13,1629646,1629646,18.410855,73.744584,2025-10-15,0,None
MPLAD_2026_10442,Thane,Public Library Building,VEND_1038,BANK_ACC_23396,192.168.1.223,2184466,2184466,18.472659,73.790506,2025-12-05,0,None
MPLAD_2026_10443,Satara,Construction of Community Hall,VEND_1021,BANK_ACC_83563,192.168.1.160,1689560,1689560,18.592887,73.758397,2025-12-27,0,None
MPLAD_2026_10444,Pune,Construction of Community Hall,VEND_1010,BANK_ACC_21395,192.168.1.119,2265368,2265368,18.543371,73.844312,2025-11-10,0,None
MPLAD_2026_10445,Satara,Installation of Solar Streetlights,VEND_1007,BANK_ACC_77777,192.168.1.99,1847927,1847927,18.564911,73.738116,2025-08-02,1,Vendor Cartel Cluster
MPLAD_2026_10446,Pune,Supply of Benches to Public Park,VEND_1037,BANK_ACC_54118,192.168.1.61,716818,716818,18.490101,73.831691,2025-03-11,0,None
MPLAD_2026_10447,Sangli,Construction of Community Hall,VEND_1033,BANK_ACC_54597,192.168.1.76,403724,403724,18.486562,73.817024,2025-04-02,0,None
MPLAD_2026_10448,Nagpur,Public Library Building,VEND_1011,BANK_ACC_87397,192.168.1.139,738472,738472,18.531504,73.821232,2025-07-17,0,None
MPLAD_2026_10449,Sangli,Public Library Building,VEND_1015,BANK_ACC_22280,192.168.1.98,1347544,1347544,18.468572,73.758835,2025-03-13,0,None
MPLAD_2026_10450,Sangli,Public Library Building,VEND_1032,BANK_ACC_65392,192.168.1.199,1453732,1453732,18.509561,73.762782,2025-10-12,0,None
MPLAD_2026_10451,Nagpur,Installation of Solar Streetlights,VEND_1012,BANK_ACC_65302,192.168.1.33,1079598,1079598,18.458116,73.769059,2025-12-31,0,None
MPLAD_2026_10452,Nagpur,Installation of Solar Streetlights,VEND_1032,BANK_ACC_65392,192.168.1.199,2475374,2475374,18.464476,73.723081,2025-09-04,0,None
MPLAD_2026_10453,Nashik,Public Library Building,VEND_1026,BANK_ACC_38893,192.168.1.51,2439350,2439350,18.56946,73.861661,2025-01-14,0,None
MPLAD_2026_10454,Sangli,Installation of Solar Streetlights,VEND_1003,BANK_ACC_46048,192.168.1.218,437417,437417,18.550037,73.732187,2025-05-10,0,None
MPLAD_2026_10455,Satara,Construction of Community Hall,VEND_1018,BANK_ACC_76237,192.168.1.77,1055641,1055641,18.406461,73.862805,2025-12-13,0,None
MPLAD_2026_10456,Nagpur,Public Library Building,VEND_1014,BANK_ACC_13905,192.168.1.238,1831108,1831108,18.556861,73.859764,2025-12-08,0,None
MPLAD_2026_10457,Pune,Drinking Water Pipeline Installation,VEND_1024,BANK_ACC_81426,192.168.1.94,1947205,1947205,18.595165,73.762531,2025-01-08,0,None
MPLAD_2026_10458,Nagpur,Concrete Road Construction,VEND_1012,BANK_ACC_65302,192.168.1.33,2058344,2058344,18.582297,73.840926,2025-10-30,0,None
MPLAD_2026_10459,Nashik,Supply of Benches to Public Park,VEND_1038,BANK_ACC_23396,192.168.1.223,1024051,1024051,18.592858,73.758836,2025-12-17,0,None
MPLAD_2026_10460,Pune,Installation of Solar Streetlights,VEND_1011,BANK_ACC_87397,192.168.1.139,2355229,2355229,18.408127,73.755822,2025-03-25,0,None
MPLAD_2026_10461,Nashik,Concrete Road Construction,VEND_1000,BANK_ACC_93810,192.168.1.99,1586480,1586480,18.587499,73.707988,2025-11-03,0,None
MPLAD_2026_10462,Pune,Supply of Benches to Public Park,VEND_1039,BANK_ACC_22156,192.168.1.27,1463134,1463134,18.514535,73.771617,2025-06-13,0,None
MPLAD_2026_10463,Nashik,Installation of Solar Streetlights,VEND_1011,BANK_ACC_87397,192.168.1.139,2383581,7765016,18.483186,73.807407,2025-04-25,1,Price Inflation Outlier
MPLAD_2026_10464,Satara,Supply of Benches to Public Park,VEND_1021,BANK_ACC_83563,192.168.1.160,1588593,1588593,18.443689,73.850531,2025-10-16,0,None
MPLAD_2026_10465,Thane,Supply of Benches to Public Park,VEND_1000,BANK_ACC_93810,192.168.1.99,681178,681178,18.489133,73.880899,2025-11-16,0,None
MPLAD_2026_10466,Satara,Construction of Community Hall,VEND_1020,BANK_ACC_13478,192.168.1.162,1799592,1799592,18.588998,73.777175,2025-05-26,0,None
MPLAD_2026_10467,Pune,Public Library Building,VEND_1023,BANK_ACC_95181,192.168.1.222,2357168,2357168,18.489111,73.70877,2025-04-10,0,None
MPLAD_2026_10468,Kolhapur,Public Library Building,VEND_1005,BANK_ACC_77777,192.168.1.99,602470,602470,28.513094,77.234067,2025-04-21,1,Vendor Cartel Cluster
MPLAD_2026_10469,Thane,Supply of Benches to Public Park,VEND_1027,BANK_ACC_68878,192.168.1.182,635900,635900,18.56575,73.875727,2025-08-12,0,None
MPLAD_2026_10470,Nagpur,Construction of Community Hall,VEND_1009,BANK_ACC_81482,192.168.1.188,299627,299627,28.658843,77.211617,2025-10-23,1,GPS Geofence Violation
MPLAD_2026_10471,Thane,Installation of Solar Streetlights,VEND_1016,BANK_ACC_38657,192.168.1.22,1909735,1909735,28.63466,77.206967,2025-11-26,1,GPS Geofence Violation
MPLAD_2026_10472,Nagpur,Public Library Building,VEND_1004,BANK_ACC_42098,192.168.1.90,390911,390911,18.414518,73.88561,2025-12-19,0,None
MPLAD_2026_10473,Kolhapur,Public Library Building,VEND_1005,BANK_ACC_77777,192.168.1.99,1380769,1380769,18.487535,73.779023,2025-09-01,1,Vendor Cartel Cluster
MPLAD_2026_10474,Satara,Public Library Building,VEND_1014,BANK_ACC_13905,192.168.1.238,772025,772025,18.559354,73.869893,2025-11-22,0,None
MPLAD_2026_10475,Satara,Concrete Road Construction,VEND_1023,BANK_ACC_95181,192.168.1.222,246767,246767,28.619331,77.20743,2025-02-14,1,GPS Geofence Violation
MPLAD_2026_10476,Kolhapur,Installation of Solar Streetlights,VEND_1022,BANK_ACC_36062,192.168.1.228,1088089,1088089,18.529186,73.802511,2025-04-25,0,None
MPLAD_2026_10477,Nashik,Concrete Road Construction,VEND_1012,BANK_ACC_65302,192.168.1.33,680761,680761,18.559932,73.87045,2025-10-10,0,None
MPLAD_2026_10478,Sangli,Supply of Benches to Public Park,VEND_1035,BANK_ACC_30379,192.168.1.22,506790,506790,18.413473,73.71964,2025-09-08,0,None
MPLAD_2026_10479,Kolhapur,Concrete Road Construction,VEND_1008,BANK_ACC_98696,192.168.1.13,1183702,1183702,18.523903,73.880024,2025-08-20,0,None
MPLAD_2026_10480,Kolhapur,Public Library Building,VEND_1019,BANK_ACC_88907,192.168.1.214,839190,839190,18.472899,73.763267,2025-01-04,0,None
MPLAD_2026_10481,Kolhapur,Installation of Solar Streetlights,VEND_1014,BANK_ACC_13905,192.168.1.238,2029236,2029236,18.471897,73.835916,2025-09-04,0,None
MPLAD_2026_10482,Sangli,Drinking Water Pipeline Installation,VEND_1022,BANK_ACC_36062,192.168.1.228,1481241,1481241,18.421767,73.82911,2025-05-25,0,None
MPLAD_2026_10483,Thane,Installation of Solar Streetlights,VEND_1034,BANK_ACC_46421,192.168.1.254,1023895,1023895,28.503726,77.201436,2025-01-17,1,GPS Geofence Violation
MPLAD_2026_10484,Thane,Public Library Building,VEND_1037,BANK_ACC_54118,192.168.1.61,1899257,1899257,18.442552,73.707331,2025-10-05,0,None
MPLAD_2026_10485,Sangli,Supply of Benches to Public Park,VEND_1009,BANK_ACC_81482,192.168.1.188,1734354,1734354,18.578288,73.81792,2025-03-11,0,None
MPLAD_2026_10486,Sangli,Public Library Building,VEND_1032,BANK_ACC_65392,192.168.1.199,579811,579811,18.500433,73.832536,2025-11-12,0,None
MPLAD_2026_10487,Nagpur,Installation of Solar Streetlights,VEND_1032,BANK_ACC_65392,192.168.1.199,788757,788757,18.435829,73.889742,2025-03-17,0,None
